cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;ACCOMMODATION;27
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;ACCOMODATION;9
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;AIR ACTIVITIES;25
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;ANIMALS;1620
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;BRIDGES;27
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;COMMERCE FACILITIES;120
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;CULTURAL ECOSYSTEM SERVICES AND CULTURAL NATURE CONTRIBUTIONS TO PEOPLE;2
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;DAM;3
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;FOOD AND DRINK;1
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;FUNGUS;1
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;HERITAGE AND CULTURE;1255
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;HUMAN INTERACTION;1
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;LANDFORMS;375
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;LIGHTHOUSE;4
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;NOT VALID;348
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;NOT VALID.;1
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;OTHER ABIOTIC FEATURES;4
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;PLANTS;155
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;PROHIBITO COMER;1
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;ROADS;25
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;SHELTER;7
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;SPIRITUAL OR SYMBOLIC AND RELATED CONNOTATIONS;4
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;TOWNS AND VILLAGES;109
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;TRACKS AND TRAILS;60
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;VEGETATION AND HABITATS;512
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;VEHICLE;82
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;WATER ACTIVITIES;4
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;WIND FARM;2
-1;4786;ANIMALS;33.84872544922691;0.33848725449226913;2.8027398265159182;WINTER ACTIVITIES;2
0;31;HERITAGE AND CULTURE;58.06451612903226;0.5806451612903226;0.9811522341999134;HERITAGE AND CULTURE;18
0;31;HERITAGE AND CULTURE;58.06451612903226;0.5806451612903226;0.9811522341999134;NOT VALID;13
1;7;NOT VALID;100.0;1.0;0.0;NOT VALID;7
2;7;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;7
3;12;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;12
4;10;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;10
5;27;VEHICLE;74.07407407407408;0.7407407407407407;0.9790231724570174;AIR ACTIVITIES;6
5;27;VEHICLE;74.07407407407408;0.7407407407407407;0.9790231724570174;NOT VALID;1
5;27;VEHICLE;74.07407407407408;0.7407407407407407;0.9790231724570174;VEHICLE;20
6;23;VEHICLE;100.0;1.0;0.0;VEHICLE;23
7;20;LANDFORMS;85.0;0.85;0.6098403047164005;LANDFORMS;17
7;20;LANDFORMS;85.0;0.85;0.6098403047164005;TRACKS AND TRAILS;3
8;6;ROADS;100.0;1.0;0.0;ROADS;6
9;4;NOT VALID;25.0;0.25;2.0;NOT VALID;1
9;4;NOT VALID;25.0;0.25;2.0;TOWNS AND VILLAGES;1
9;4;NOT VALID;25.0;0.25;2.0;TRACKS AND TRAILS;1
9;4;NOT VALID;25.0;0.25;2.0;VEGETATION AND HABITATS;1
10;13;ANIMALS;100.0;1.0;0.0;ANIMALS;13
11;9;ANIMALS;100.0;1.0;0.0;ANIMALS;9
12;9;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;9
13;15;ANIMALS;100.0;1.0;0.0;ANIMALS;15
14;28;TOWNS AND VILLAGES;92.85714285714286;0.9285714285714286;0.3712323266408757;HERITAGE AND CULTURE;2
14;28;TOWNS AND VILLAGES;92.85714285714286;0.9285714285714286;0.3712323266408757;TOWNS AND VILLAGES;26
15;9;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;9
16;4;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;4
17;15;ANIMALS;100.0;1.0;0.0;ANIMALS;15
18;13;ANIMALS;100.0;1.0;0.0;ANIMALS;13
19;11;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;11
20;7;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;7
