;id;clustering;eval_method;optimization;optuna_trials;normalization;scaler;dim_red;reduction_params;dimensions;embeddings;n_clusters;best_params;centers;labels;label_counter;noise_not_noise;score_noise_ratio;penalty;penalty_range;score_w_penalty;score_w/o_penalty
0;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.1};2;"              0          1
0     -0.752031   6.388787
1     -0.765217   6.401985
2     -0.751006   6.388394
3     -0.708210   6.370654
4     -0.708633   6.364248
...         ...        ...
5061  13.844660  -5.595735
5062   4.112927  14.009040
5063   4.151424  14.052407
5064   6.682580   2.591191
5065   4.155075  14.046568

[5066 rows x 2 columns]";61;{'min_cluster_size': 5, 'min_samples': 3, 'cluster_selection_epsilon': 0.48921527103134105, 'metric': 'euclidean', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 18.959402     1.9316821 ]
 [ 19.94789     -2.4619248 ]
 [ -7.7272277   11.499067  ]
 [ 15.526703    -4.3480544 ]
 [ 10.438707    -9.944741  ]
 [ 10.97437    -10.805762  ]
 [ 12.395977    -1.2066878 ]
 [ 14.528677    -0.99669504]
 [ 12.320248    -3.52452   ]
 [-10.302416     5.5560846 ]
 [ 13.19548     -4.4621625 ]
 [ 14.226032    -6.0419292 ]
 [ -8.54926      1.2106957 ]
 [-10.603402    -0.5046203 ]
 [ -3.8714619   -1.0440133 ]
 [ -4.85258     -3.4867473 ]
 [ -4.187428    -5.7805557 ]
 [  6.0300317   20.075079  ]
 [  4.153747    21.109314  ]
 [ 11.4715805    4.4993916 ]
 [ 12.157093     4.39023   ]
 [ -5.560385    -9.989885  ]
 [ -3.800341    11.956702  ]
 [  1.9038862   -0.47061086]
 [  2.724748    -0.8445694 ]
 [  7.253547    -6.531334  ]
 [  7.6867433   -5.56946   ]
 [ -4.396813     9.155937  ]
 [ -2.5089443    9.520856  ]
 [ -4.758608    -7.443378  ]
 [ 12.00674      7.669473  ]
 [  0.80134785  17.253763  ]
 [ -3.39058     -6.6545515 ]
 [ -3.1814616   -7.863468  ]
 [  5.1232204   -3.6018534 ]
 [  5.8999896   -2.747174  ]
 [  3.5651007  -10.889239  ]
 [ 17.249825     6.8217773 ]
 [ 14.486531     6.6953363 ]
 [ -0.7520307    6.388787  ]
 [ -0.76271814  -6.4590936 ]
 [  5.0801806   -6.4327946 ]
 [  0.66218626  -7.196421  ]
 [  0.24065976  -5.35668   ]
 [  3.0546172   -7.9484887 ]
 [  2.6269495   -9.682296  ]
 [  8.773662    17.807137  ]
 [  9.922403    18.449064  ]
 [  6.432924    16.302322  ]
 [  4.952615    14.932622  ]
 [  4.1445117   14.049207  ]
 [  1.2951355    4.70681   ]
 [  9.677885    16.84279   ]
 [  2.4164796   13.881746  ]
 [ 10.040487    16.171352  ]
 [ 11.697062    14.32839   ]
 [  9.202361     5.943911  ]
 [ 10.475788    12.200176  ]
 [  2.50893      5.711267  ]
 [  8.26876     11.728983  ]
 [  9.944977     9.2308855 ]]";[39 39 39 ... 50 60 50];Counter({60: 1838, 41: 308, 55: 302, 43: 260, 26: 222, 51: 189, 31: 143, 35: 139, 14: 123, 7: 112, 33: 100, 57: 89, 28: 88, 25: 76, 9: 71, 45: 68, 11: 59, 8: 59, 22: 58, 59: 57, 24: 50, 58: 41, 6: 40, 38: 37, 42: 34, 44: 30, 27: 29, 46: 28, 40: 27, 16: 27, 47: 26, 13: 24, 50: 22, 5: 20, 10: 18, 15: 16, 39: 15, 48: 15, 36: 14, 4: 14, 30: 13, 21: 12, 34: 12, 19: 12, 32: 10, 56: 9, 29: 9, 3: 9, 20: 9, 17: 8, 37: 8, 23: 8, 18: 8, 1: 8, 52: 7, 53: 7, 0: 7, 49: 6, 2: 6, 54: 5, 12: 5});{-1: 0, 1: 5066};2.194210293668602;range;[50, 300];2.194210293668602;2.194210293668602
1;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.3};2;"              0          1
0      7.928305 -14.251836
1      7.937563 -14.259551
2      7.906851 -14.228859
3      7.754856 -14.089266
4      7.773142 -14.116497
...         ...        ...
5061   1.603191  -1.756169
5062  -2.596089  12.403819
5063  -2.722456  12.348127
5064  12.859814   3.050602
5065  -2.692896  12.332832

[5066 rows x 2 columns]";32;{'min_cluster_size': 4, 'min_samples': 2, 'cluster_selection_epsilon': 0.8027631269532034, 'metric': 'chebyshev', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[-3.40951943e+00  2.19579258e+01]
 [-8.48159027e+00  9.70014095e+00]
 [-8.83186245e+00  1.14805212e+01]
 [ 1.57546406e+01  1.62641163e+01]
 [ 1.91765251e+01 -1.61726451e+00]
 [-1.02546339e+01 -5.15230298e-01]
 [-1.22864847e+01  1.21150351e+00]
 [ 7.77516270e+00 -1.41169777e+01]
 [ 2.02186317e+01  2.56406760e+00]
 [-5.30201864e+00 -8.05039978e+00]
 [-5.01444626e+00  1.01990547e+01]
 [ 1.72341328e+01  5.00264454e+00]
 [ 1.58042345e+01  5.53663063e+00]
 [ 1.58736706e+01  1.80614543e+00]
 [-1.52077222e+00  1.38632832e+01]
 [ 5.01090193e+00 -9.50073302e-01]
 [-2.69573689e+00  1.23357840e+01]
 [ 6.09606266e+00 -6.06507921e+00]
 [ 1.11486092e+01  1.22963657e+01]
 [ 3.09002686e+00 -2.82383275e+00]
 [-2.94740415e+00  8.77944469e+00]
 [-2.83929181e+00 -8.26033974e+00]
 [ 1.38548336e+01  3.52373600e-01]
 [-1.17945838e+00 -8.37130165e+00]
 [ 1.42799473e+01  1.63476396e+00]
 [ 8.03150654e-01  1.04857552e+00]
 [-3.70777512e+00  1.70017970e+00]
 [-1.04917657e+00  1.12875080e+01]
 [ 7.52457738e-01  1.52937527e+01]
 [ 6.31049514e-01  1.22893572e+01]
 [ 8.56626320e+00  9.10961509e-01]
 [ 6.48957634e+00 -6.13610074e-03]]";[ 7  7  7 ... 16 29 16];Counter({29: 2475, 17: 894, 26: 825, 28: 273, 23: 85, 18: 63, 31: 58, 22: 42, 2: 41, 1: 30, 3: 26, 6: 24, 20: 24, 16: 22, 9: 20, 25: 16, 30: 16, 7: 15, 15: 15, 21: 14, 27: 9, 19: 9, 10: 9, 12: 9, 11: 8, 0: 8, 8: 8, 4: 7, 14: 6, 24: 5, 13: 5, 5: 5});{-1: 0, 1: 5066};1.996361783824178;range;[50, 300];3.796361783824178;1.996361783824178
2;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.5};2;"              0         1
0      6.274471  0.762994
1      6.300350  0.674872
2      6.246789  0.764105
3      6.530052  1.018507
4      6.493238  0.969991
...         ...       ...
5061   1.076706 -0.217780
5062  15.023097  9.810798
5063  15.246072  9.965201
5064  -1.533725  3.971504
5065  15.118710  9.964840

[5066 rows x 2 columns]";20;{'min_cluster_size': 3, 'min_samples': 2, 'cluster_selection_epsilon': 1.3574863862151945, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-13.564416    10.125787  ]
 [ -5.5842414   21.505886  ]
 [ 21.43399      2.368941  ]
 [ 21.789999    -2.6593516 ]
 [-11.746179     0.13933358]
 [-13.445437     2.4199553 ]
 [ 14.237865    -8.4784565 ]
 [ -1.1177261   17.86082   ]
 [  9.765617   -13.109473  ]
 [ -5.1487255    3.7433043 ]
 [ -3.749139     2.623049  ]
 [ 14.319381     1.6505152 ]
 [ -5.3352647   -0.9136389 ]
 [ -1.85842     14.211171  ]
 [ 10.015816    -9.997523  ]
 [ 12.418292    17.666489  ]
 [  0.55415237  11.899584  ]
 [ 15.289017    10.095472  ]
 [  6.2744713    0.7629935 ]
 [ 12.577505    10.352038  ]]";[18 18 18 ... 17 19 17];Counter({19: 4661, 5: 71, 11: 59, 15: 45, 10: 42, 13: 26, 0: 24, 17: 23, 8: 20, 18: 15, 16: 14, 12: 12, 7: 9, 9: 8, 1: 8, 2: 8, 3: 7, 14: 5, 4: 5, 6: 4});{-1: 0, 1: 5066};1.195568346624469;range;[50, 300];4.195568346624469;1.195568346624469
3;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 5, 'min_dist': 0.7};2;"              0          1
0     14.239385   2.277143
1     14.359844   2.302327
2     14.313950   2.480016
3     13.865978   2.342415
4     14.014550   2.186713
...         ...        ...
5061   7.454552  -0.242342
5062   2.604991  13.560258
5063   2.884245  13.313837
5064   5.987395  13.670469
5065   2.827079  12.663314

[5066 rows x 2 columns]";20;{'min_cluster_size': 3, 'min_samples': 2, 'cluster_selection_epsilon': 0.6929429809136622, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-15.016564    -0.30058524]
 [ 20.277786     2.6100905 ]
 [ 17.840559     0.6688852 ]
 [ -6.0133333    3.6547954 ]
 [ -5.4308763   11.397599  ]
 [ -3.0702853  -11.191363  ]
 [  2.4450839   19.981096  ]
 [  0.11997224  21.666502  ]
 [ -8.317675    -4.8645296 ]
 [ -6.738921     6.7001944 ]
 [ 15.806277    -5.295264  ]
 [ -4.6248493   -8.176889  ]
 [ 13.962186     2.2314334 ]
 [ -4.702282    -6.5421505 ]
 [ 15.296091    11.9355135 ]
 [ 10.810817     1.0998054 ]
 [ -0.5677275   -9.182242  ]
 [  5.738378   -13.862803  ]
 [  9.7702875  -11.195268  ]
 [  7.285885    -6.019444  ]]";[12 12 12 ... 19 19 19];Counter({19: 4779, 9: 71, 17: 34, 4: 26, 0: 24, 12: 15, 8: 14, 14: 14, 13: 10, 16: 9, 18: 9, 6: 9, 15: 8, 7: 8, 1: 8, 11: 7, 2: 7, 10: 5, 3: 5, 5: 4});{-1: 0, 1: 5066};1.4858794837491776;range;[50, 300];4.485879483749177;1.4858794837491776
4;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 10, 'min_dist': 0.1};2;"              0         1
0     -3.911155 -0.945854
1     -3.946940 -0.978804
2     -3.925099 -0.961435
3     -3.910108 -0.970848
4     -3.879800 -0.966904
...         ...       ...
5061  11.361909 -5.927205
5062   0.363042 -1.026752
5063   0.370703 -1.026765
5064  -0.347400 -1.928453
5065   0.347221 -1.054494

[5066 rows x 2 columns]";29;{'min_cluster_size': 8, 'min_samples': 2, 'cluster_selection_epsilon': 0.7020419680766683, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.9175046  10.242106  ]
 [10.249899   12.560013  ]
 [-9.05684     9.609193  ]
 [ 1.6539271   9.651105  ]
 [ 5.2952003   2.358168  ]
 [12.955207    5.03698   ]
 [-4.8953323  -5.546414  ]
 [-7.963458   -0.8405187 ]
 [14.071715    4.9378347 ]
 [16.289898    5.143668  ]
 [10.9610405  -6.3029633 ]
 [-6.4295273  -0.2675895 ]
 [10.553392    3.0151796 ]
 [-0.7430337  -2.112037  ]
 [-6.8753657  -2.3241227 ]
 [14.673852    0.2582828 ]
 [-3.885412   -3.594411  ]
 [16.464855   -1.9085877 ]
 [15.381505   -1.3090051 ]
 [ 9.466052   -0.10281387]
 [14.997593   -5.503353  ]
 [13.103761    2.3824677 ]
 [-3.5250425   7.2969537 ]
 [11.344035    1.1562525 ]
 [12.793831   -0.5303244 ]
 [-4.735707   -0.28393647]
 [-4.259617    6.470764  ]
 [-1.8986223   0.8850955 ]
 [ 0.3649283  -1.0304296 ]]";[28 28 28 ... 28 13 28];Counter({28: 2135, 19: 474, 20: 379, 26: 363, 24: 261, 16: 235, 5: 161, 12: 138, 13: 132, 9: 107, 18: 94, 1: 68, 10: 66, 21: 61, 22: 55, 15: 49, 7: 43, 17: 37, 4: 36, 6: 35, 25: 25, 0: 24, 3: 17, 8: 16, 27: 15, 11: 13, 23: 9, 2: 9, 14: 9});{-1: 0, 1: 5066};1.8495523126266185;range;[50, 300];3.9495523126266185;1.8495523126266185
5;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 10, 'min_dist': 0.3};2;"              0         1
0     -5.362170  0.541292
1     -5.377259  0.500114
2     -5.352408  0.514327
3     -5.414084  0.523784
4     -5.441545  0.451261
...         ...       ...
5061  14.287604 -1.218065
5062   3.387922 -1.028912
5063   3.497643 -1.035864
5064   3.403006 -2.230891
5065   3.434062 -1.128045

[5066 rows x 2 columns]";11;{'min_cluster_size': 6, 'min_samples': 2, 'cluster_selection_epsilon': 1.2070849302599584, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[10.501391   10.624075  ]
 [-3.4854624  10.769869  ]
 [ 0.96502686  7.613599  ]
 [18.775389    0.17204706]
 [12.3831005   6.6093264 ]
 [-0.4003651  -6.7013297 ]
 [-4.548147    6.53604   ]
 [-1.1603096  -5.0153794 ]
 [ 2.0368407   3.0877652 ]
 [-9.492804    3.5583773 ]
 [-3.9614263  -0.96293885]]";[10 10 10 ... 10 10 10];Counter({10: 2738, 4: 1841, 7: 234, 0: 68, 3: 49, 9: 43, 5: 35, 2: 24, 6: 16, 8: 9, 1: 9});{-1: 0, 1: 5066};1.7211063356859764;range;[50, 300];5.621106335685977;1.7211063356859764
6;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 10, 'min_dist': 0.5};2;"             0         1
0    -3.740276 -1.635952
1    -3.896847 -1.669407
2    -3.777284 -1.682602
3    -3.707377 -1.603224
4    -3.533389 -1.777413
...        ...       ...
5061  9.145150  1.940653
5062  1.798579 -1.246553
5063  1.759827 -1.306977
5064  0.687398 -1.938663
5065  1.565633 -1.242617

[5066 rows x 2 columns]";5;{'min_cluster_size': 2, 'min_samples': 4, 'cluster_selection_epsilon': 1.4435872645182146, 'metric': 'chebyshev', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[  8.969193     9.926984  ]
 [-12.753719    -0.10837786]
 [ -5.292945    11.64317   ]
 [ -1.6411946   10.679029  ]
 [ 10.3315935    1.2857982 ]]";[4 4 4 ... 4 4 4];Counter({4: 4923, 0: 68, 3: 35, 1: 24, 2: 16});{-1: 0, 1: 5066};1.530150457785293;range;[50, 300];6.030150457785293;1.530150457785293
7;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 10, 'min_dist': 0.7};2;"              0         1
0     -2.911441 -2.347928
1     -3.142751 -2.330042
2     -2.961395 -2.328443
3     -2.693868 -2.470272
4     -2.582625 -2.620158
...         ...       ...
5061  12.857137 -0.579048
5062   2.990607 -1.108415
5063   2.919548 -1.254602
5064   1.597660 -1.719356
5065   2.673033 -0.999860

[5066 rows x 2 columns]";4;{'min_cluster_size': 7, 'min_samples': 2, 'cluster_selection_epsilon': 1.1594932821039896, 'metric': 'euclidean', 'cluster_selection_method': 'eom', 'gen_min_span_tree': True};"[[ 9.346469    9.134198  ]
 [ 2.1528597  -4.40288   ]
 [ 6.3655133   6.782355  ]
 [11.9233885   0.19112767]]";[3 3 3 ... 3 3 3];Counter({3: 4973, 0: 68, 2: 16, 1: 9});{-1: 0, 1: 5066};0.8468009230420669;range;[50, 300];5.446800923042067;0.8468009230420669
8;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 15, 'min_dist': 0.1};2;"              0         1
0     14.599807  7.264330
1     14.639513  7.279941
2     14.680448  7.275577
3     14.541838  7.219873
4     14.576448  7.165841
...         ...       ...
5061  -3.922221  8.993349
5062   8.287365  3.988929
5063   8.313681  3.955584
5064   8.495275  3.022640
5065   8.318240  3.953614

[5066 rows x 2 columns]";24;{'min_cluster_size': 3, 'min_samples': 2, 'cluster_selection_epsilon': 0.4708468854890124, 'metric': 'manhattan', 'cluster_selection_method': 'eom', 'gen_min_span_tree': False};"[[-1.275759  -1.9082947]
 [18.640472   2.0787487]
 [10.112793  19.501379 ]
 [14.884755  15.618271 ]
 [ 8.414358  12.02001  ]
 [ 9.367521  14.5551815]
 [-5.1559043  6.3084345]
 [ 8.293525   3.9898293]
 [11.02226   12.980696 ]
 [ 7.818411   4.851751 ]
 [-2.6632862  6.342319 ]
 [-2.1705112  7.050946 ]
 [-7.7817183 10.217231 ]
 [ 8.323931   2.051405 ]
 [ 8.649816   2.5994666]
 [-5.3659334 11.512554 ]
 [-3.3331265 10.004099 ]
 [-3.0613244 11.487386 ]
 [-5.8990483 10.9378605]
 [-5.390987   9.842775 ]
 [-3.217921   9.00851  ]
 [-3.6868289  8.67432  ]
 [-1.7447759  9.774181 ]
 [ 0.6044177 11.724276 ]]";[ 9  9  9 ...  7 14  7];Counter({9: 2314, 23: 731, 8: 421, 15: 359, 6: 261, 11: 141, 3: 141, 14: 131, 12: 127, 0: 69, 21: 64, 16: 64, 17: 49, 2: 34, 1: 33, 4: 24, 7: 21, 10: 19, 19: 17, 5: 17, 13: 10, 22: 8, 20: 7, 18: 4});{-1: 0, 1: 5066};2.0202513923177334;range;[50, 300];4.6202513923177335;2.0202513923177334
9;20;hdbscan;davies_noise;optuna;200;True;;umap;{'metric': 'euclidean', 'n_components': 2, 'n_neighbors': 15, 'min_dist': 0.3};2;"              0         1
0     14.020090  7.863700
1     14.078484  7.915953
2     14.171982  7.857776
3     13.993324  7.700389
4     14.045193  7.624065
...         ...       ...
5061  -2.991474  8.916498
5062   6.721559  4.353616
5063   6.620665  4.459546
5064   5.809960  4.356051
5065   6.559901  4.480958

[5066 rows x 2 columns]";18;{'min_cluster_size': 4, 'min_samples': 2, 'cluster_selection_epsilon': 0.5428612289079096, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-1.9102371 -2.2033236]
 [-9.162518   6.994907 ]
 [14.175062   2.60732  ]
 [-1.8187921  6.430403 ]
 [16.75359    6.964849 ]
 [-6.5734873  9.862762 ]
 [ 7.4456935 11.311734 ]
 [-5.4261837 10.707628 ]
 [ 6.310723   9.334832 ]
 [-3.239353   9.279352 ]
 [ 8.310969   8.304459 ]
 [ 7.722748  15.780471 ]
 [ 8.199726  12.631297 ]
 [-4.714164   9.523407 ]
 [-4.1724124  8.104056 ]
 [-4.5770807  4.9662714]
 [-3.1016736  6.569509 ]
 [-4.0775647  6.6062074]]";[10 10 10 ... 10 10 10];Counter({10: 2837, 9: 1234, 3: 160, 11: 141, 14: 138, 5: 127, 15: 106, 0: 69, 12: 59, 1: 49, 4: 34, 2: 33, 6: 24, 13: 17, 8: 17, 17: 10, 16: 7, 7: 4});{-1: 0, 1: 5066};1.6225770966989095;range;[50, 300];4.822577096698909;1.6225770966989095
