cluster;total_img;predominant_category;success_percent;homogeneity_k;entropy_k;category_llava;count
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;ACCOMMODATION;29
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;ANIMALS;652
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;BRIDGES;19
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;COMMERCE FACILITIES;79
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;CULTURAL ECOSYSTEM SERVICES AND CULTURAL NATURE CONTRIBUTIONS TO PEOPLE;1
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;DAM;1
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;HERITAGE AND CULTURE;522
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;LANDFORMS;174
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;LIGHTHOUSE;1
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;NOT VALID;140
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;OTHER ABIOTIC FEATURES;3
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;PLANTS;85
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;ROADS;6
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;SHELTER;6
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;SPIRITUAL OR SYMBOLIC AND RELATED CONNOTATIONS;2
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;TOWNS AND VILLAGES;87
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;TRACKS AND TRAILS;41
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;VEGETATION AND HABITATS;284
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;VEHICLE;37
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;WATER ACTIVITIES;1
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;WIND FARM;1
-1;2172;ANIMALS;30.018416206261513;0.3001841620626151;2.9398974448869866;WINTER ACTIVITIES;1
0;35;VEHICLE;100.0;1.0;0.0;VEHICLE;35
1;92;ANIMALS;100.0;1.0;0.0;ANIMALS;92
2;20;HERITAGE AND CULTURE;80.0;0.8;0.8841837197791889;HERITAGE AND CULTURE;16
2;20;HERITAGE AND CULTURE;80.0;0.8;0.8841837197791889;LANDFORMS;3
2;20;HERITAGE AND CULTURE;80.0;0.8;0.8841837197791889;VEGETATION AND HABITATS;1
3;63;ANIMALS;98.4126984126984;0.9841269841269841;0.11759466565886476;ANIMALS;62
3;63;ANIMALS;98.4126984126984;0.9841269841269841;0.11759466565886476;PLANTS;1
4;13;ANIMALS;100.0;1.0;0.0;ANIMALS;13
5;39;VEHICLE;79.48717948717949;0.7948717948717948;0.8435670886982392;AIR ACTIVITIES;7
5;39;VEHICLE;79.48717948717949;0.7948717948717948;0.8435670886982392;NOT VALID;1
5;39;VEHICLE;79.48717948717949;0.7948717948717948;0.8435670886982392;VEHICLE;31
6;32;AIR ACTIVITIES;75.0;0.75;1.1359768596329824;AIR ACTIVITIES;24
6;32;AIR ACTIVITIES;75.0;0.75;1.1359768596329824;ANIMALS;2
6;32;AIR ACTIVITIES;75.0;0.75;1.1359768596329824;NOT VALID;1
6;32;AIR ACTIVITIES;75.0;0.75;1.1359768596329824;VEHICLE;5
7;11;ANIMALS;100.0;1.0;0.0;ANIMALS;11
8;11;ANIMALS;100.0;1.0;0.0;ANIMALS;11
9;20;LANDFORMS;60.0;0.6;1.6954618442383218;LANDFORMS;12
9;20;LANDFORMS;60.0;0.6;1.6954618442383218;NOT VALID;3
9;20;LANDFORMS;60.0;0.6;1.6954618442383218;SHELTER;1
9;20;LANDFORMS;60.0;0.6;1.6954618442383218;VEGETATION AND HABITATS;3
9;20;LANDFORMS;60.0;0.6;1.6954618442383218;WIND FARM;1
10;18;ANIMALS;94.44444444444444;0.9444444444444444;0.3095434291503252;ANIMALS;17
10;18;ANIMALS;94.44444444444444;0.9444444444444444;0.3095434291503252;PLANTS;1
11;16;NOT VALID;100.0;1.0;0.0;NOT VALID;16
12;32;HERITAGE AND CULTURE;84.375;0.84375;0.6252624052234231;HERITAGE AND CULTURE;27
12;32;HERITAGE AND CULTURE;84.375;0.84375;0.6252624052234231;LANDFORMS;5
13;13;LANDFORMS;100.0;1.0;0.0;LANDFORMS;13
14;14;LANDFORMS;100.0;1.0;0.0;LANDFORMS;14
15;33;LANDFORMS;72.72727272727273;0.7272727272727273;0.9826032097430671;LANDFORMS;24
15;33;LANDFORMS;72.72727272727273;0.7272727272727273;0.9826032097430671;TRACKS AND TRAILS;8
15;33;LANDFORMS;72.72727272727273;0.7272727272727273;0.9826032097430671;WINTER ACTIVITIES;1
16;21;HERITAGE AND CULTURE;85.71428571428571;0.8571428571428571;0.5916727785823274;HERITAGE AND CULTURE;18
16;21;HERITAGE AND CULTURE;85.71428571428571;0.8571428571428571;0.5916727785823274;LANDFORMS;3
17;7;HERITAGE AND CULTURE;71.42857142857143;0.7142857142857143;0.8631205685666311;HERITAGE AND CULTURE;5
17;7;HERITAGE AND CULTURE;71.42857142857143;0.7142857142857143;0.8631205685666311;LANDFORMS;2
18;32;ANIMALS;75.0;0.75;1.0498866251903742;ANIMALS;24
18;32;ANIMALS;75.0;0.75;1.0498866251903742;PLANTS;5
18;32;ANIMALS;75.0;0.75;1.0498866251903742;VEGETATION AND HABITATS;3
19;29;NOT VALID;58.620689655172406;0.5862068965517241;0.9784493292686188;HERITAGE AND CULTURE;12
19;29;NOT VALID;58.620689655172406;0.5862068965517241;0.9784493292686188;NOT VALID;17
20;30;ANIMALS;100.0;1.0;0.0;ANIMALS;30
21;7;ANIMALS;85.71428571428571;0.8571428571428571;0.5916727785823274;ANIMALS;6
21;7;ANIMALS;85.71428571428571;0.8571428571428571;0.5916727785823274;PLANTS;1
22;32;ANIMALS;90.625;0.90625;0.4488644887230295;ANIMALS;29
22;32;ANIMALS;90.625;0.90625;0.4488644887230295;PLANTS;3
23;19;ANIMALS;100.0;1.0;0.0;ANIMALS;19
24;75;ANIMALS;100.0;1.0;0.0;ANIMALS;75
25;19;ANIMALS;100.0;1.0;0.0;ANIMALS;19
26;28;ANIMALS;100.0;1.0;0.0;ANIMALS;28
27;9;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;9
28;6;VEGETATION AND HABITATS;50.0;0.5;1.459147917027245;ANIMALS;1
28;6;VEGETATION AND HABITATS;50.0;0.5;1.459147917027245;PLANTS;2
28;6;VEGETATION AND HABITATS;50.0;0.5;1.459147917027245;VEGETATION AND HABITATS;3
29;16;ANIMALS;100.0;1.0;0.0;ANIMALS;16
30;21;ANIMALS;100.0;1.0;0.0;ANIMALS;21
31;22;ANIMALS;100.0;1.0;0.0;ANIMALS;22
32;7;ANIMALS;100.0;1.0;0.0;ANIMALS;7
33;22;ANIMALS;95.45454545454545;0.9545454545454546;0.26676498780302604;ANIMALS;21
33;22;ANIMALS;95.45454545454545;0.9545454545454546;0.26676498780302604;NOT VALID;1
34;14;ANIMALS;100.0;1.0;0.0;ANIMALS;14
35;33;ANIMALS;100.0;1.0;0.0;ANIMALS;33
36;28;ANIMALS;92.85714285714286;0.9285714285714286;0.442660898069447;ANIMALS;26
36;28;ANIMALS;92.85714285714286;0.9285714285714286;0.442660898069447;PLANTS;1
36;28;ANIMALS;92.85714285714286;0.9285714285714286;0.442660898069447;VEGETATION AND HABITATS;1
37;18;PLANTS;100.0;1.0;0.0;PLANTS;18
38;6;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.6500224216483541;HERITAGE AND CULTURE;5
38;6;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.6500224216483541;NOT VALID;1
39;18;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;18
40;15;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;15
41;14;PLANTS;50.0;0.5;1.4926140680171256;ANIMALS;3
41;14;PLANTS;50.0;0.5;1.4926140680171256;PLANTS;7
41;14;PLANTS;50.0;0.5;1.4926140680171256;VEGETATION AND HABITATS;4
42;21;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;21
43;35;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;35
44;22;ANIMALS;86.36363636363636;0.8636363636363636;0.699857857026928;ANIMALS;19
44;22;ANIMALS;86.36363636363636;0.8636363636363636;0.699857857026928;PLANTS;2
44;22;ANIMALS;86.36363636363636;0.8636363636363636;0.699857857026928;VEGETATION AND HABITATS;1
45;12;ANIMALS;100.0;1.0;0.0;ANIMALS;12
46;7;ANIMALS;100.0;1.0;0.0;ANIMALS;7
47;8;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;8
48;11;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;11
49;13;NOT VALID;53.84615384615385;0.5384615384615384;2.0349409139562287;COMMERCE FACILITIES;1
49;13;NOT VALID;53.84615384615385;0.5384615384615384;2.0349409139562287;HERITAGE AND CULTURE;2
49;13;NOT VALID;53.84615384615385;0.5384615384615384;2.0349409139562287;LANDFORMS;1
49;13;NOT VALID;53.84615384615385;0.5384615384615384;2.0349409139562287;NOT VALID;7
49;13;NOT VALID;53.84615384615385;0.5384615384615384;2.0349409139562287;VEGETATION AND HABITATS;1
49;13;NOT VALID;53.84615384615385;0.5384615384615384;2.0349409139562287;VEHICLE;1
50;23;ANIMALS;100.0;1.0;0.0;ANIMALS;23
51;12;ANIMALS;100.0;1.0;0.0;ANIMALS;12
52;10;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;10
53;19;ANIMALS;100.0;1.0;0.0;ANIMALS;19
54;12;ANIMALS;100.0;1.0;0.0;ANIMALS;12
55;36;HERITAGE AND CULTURE;97.22222222222221;0.9722222222222222;0.1831220683013728;COMMERCE FACILITIES;1
55;36;HERITAGE AND CULTURE;97.22222222222221;0.9722222222222222;0.1831220683013728;HERITAGE AND CULTURE;35
56;13;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;13
57;5;HERITAGE AND CULTURE;100.0;1.0;0.0;HERITAGE AND CULTURE;5
58;43;NOT VALID;69.76744186046511;0.6976744186046512;1.1747215374301825;HERITAGE AND CULTURE;5
58;43;NOT VALID;69.76744186046511;0.6976744186046512;1.1747215374301825;LANDFORMS;8
58;43;NOT VALID;69.76744186046511;0.6976744186046512;1.1747215374301825;NOT VALID;30
59;39;ANIMALS;100.0;1.0;0.0;ANIMALS;39
60;6;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.6500224216483541;HERITAGE AND CULTURE;5
60;6;HERITAGE AND CULTURE;83.33333333333334;0.8333333333333334;0.6500224216483541;VEGETATION AND HABITATS;1
61;3;HERITAGE AND CULTURE;66.66666666666666;0.6666666666666666;0.9182958340544894;HERITAGE AND CULTURE;2
61;3;HERITAGE AND CULTURE;66.66666666666666;0.6666666666666666;0.9182958340544894;VEGETATION AND HABITATS;1
62;5;PLANTS;40.0;0.4;1.5219280948873626;ANIMALS;1
62;5;PLANTS;40.0;0.4;1.5219280948873626;PLANTS;2
62;5;PLANTS;40.0;0.4;1.5219280948873626;VEGETATION AND HABITATS;2
63;54;HERITAGE AND CULTURE;74.07407407407408;0.7407407407407407;1.1963442371516393;HERITAGE AND CULTURE;40
63;54;HERITAGE AND CULTURE;74.07407407407408;0.7407407407407407;1.1963442371516393;LANDFORMS;3
63;54;HERITAGE AND CULTURE;74.07407407407408;0.7407407407407407;1.1963442371516393;NOT VALID;9
63;54;HERITAGE AND CULTURE;74.07407407407408;0.7407407407407407;1.1963442371516393;SPIRITUAL OR SYMBOLIC AND RELATED CONNOTATIONS;1
63;54;HERITAGE AND CULTURE;74.07407407407408;0.7407407407407407;1.1963442371516393;VEGETATION AND HABITATS;1
64;10;LANDFORMS;50.0;0.5;1.4854752972273346;LANDFORMS;5
64;10;LANDFORMS;50.0;0.5;1.4854752972273346;NOT VALID;2
64;10;LANDFORMS;50.0;0.5;1.4854752972273346;TRACKS AND TRAILS;3
65;17;ANIMALS;100.0;1.0;0.0;ANIMALS;17
66;12;ANIMALS;100.0;1.0;0.0;ANIMALS;12
67;9;ANIMALS;100.0;1.0;0.0;ANIMALS;9
68;5;PLANTS;80.0;0.8;0.7219280948873623;PLANTS;4
68;5;PLANTS;80.0;0.8;0.7219280948873623;VEGETATION AND HABITATS;1
69;10;PLANTS;70.0;0.7;1.1567796494470395;ANIMALS;1
69;10;PLANTS;70.0;0.7;1.1567796494470395;PLANTS;7
69;10;PLANTS;70.0;0.7;1.1567796494470395;VEGETATION AND HABITATS;2
70;15;PLANTS;100.0;1.0;0.0;PLANTS;15
71;21;ANIMALS;100.0;1.0;0.0;ANIMALS;21
72;15;ANIMALS;100.0;1.0;0.0;ANIMALS;15
73;4;ANIMALS;100.0;1.0;0.0;ANIMALS;4
74;3;ANIMALS;100.0;1.0;0.0;ANIMALS;3
75;9;ANIMALS;100.0;1.0;0.0;ANIMALS;9
76;5;ANIMALS;100.0;1.0;0.0;ANIMALS;5
77;44;HERITAGE AND CULTURE;54.54545454545454;0.5454545454545454;1.1242106465296637;HERITAGE AND CULTURE;24
77;44;HERITAGE AND CULTURE;54.54545454545454;0.5454545454545454;1.1242106465296637;HUMAN INTERACTION;1
77;44;HERITAGE AND CULTURE;54.54545454545454;0.5454545454545454;1.1242106465296637;NOT VALID;19
78;14;NOT VALID;57.14285714285714;0.5714285714285714;0.9852281360342515;HERITAGE AND CULTURE;6
78;14;NOT VALID;57.14285714285714;0.5714285714285714;0.9852281360342515;NOT VALID;8
79;41;ANIMALS;100.0;1.0;0.0;ANIMALS;41
80;9;ANIMALS;100.0;1.0;0.0;ANIMALS;9
81;10;ANIMALS;100.0;1.0;0.0;ANIMALS;10
82;15;ANIMALS;100.0;1.0;0.0;ANIMALS;15
83;4;LANDFORMS;75.0;0.75;0.8112781244591328;HERITAGE AND CULTURE;1
83;4;LANDFORMS;75.0;0.75;0.8112781244591328;LANDFORMS;3
84;28;ANIMALS;100.0;1.0;0.0;ANIMALS;28
85;14;ANIMALS;100.0;1.0;0.0;ANIMALS;14
86;25;ANIMALS;100.0;1.0;0.0;ANIMALS;25
87;39;ANIMALS;100.0;1.0;0.0;ANIMALS;39
